mileage,Age,stroke_values,Light Type,price
55000,19,2 stroke,Single Light,540000
80000,19,2 stroke,Single Light,498000
100000,19,2 stroke,Single Light,600000
65326,19,2 stroke,Single Light,500000
20000,19,2 stroke,Single Light,390000
86300,19,2 stroke,Single Light,540000
95000,19,2 stroke,Single Light,580000
123456,19,2 stroke,Single Light,460000
45000,19,2 stroke,Single Light,580000
50000,19,2 stroke,Single Light,370000
50000,19,2 stroke,Single Light,425000
55000,19,2 stroke,Single Light,760000
68000,19,2 stroke,Single Light,640000
65000,19,2 stroke,Single Light,660000
144000,19,2 stroke,Single Light,600000
67000,19,2 stroke,Single Light,520000
100000,19,2 stroke,Single Light,650000
70000,19,2 stroke,Single Light,460000
35800,19,2 stroke,Single Light,625000
20000,19,2 stroke,Single Light,530000
45000,19,2 stroke,Single Light,375000
84000,19,2 stroke,Single Light,595000
87946,19,2 stroke,Single Light,540000
86450,19,2 stroke,Single Light,430000
20000,19,2 stroke,Single Light,680000
70000,19,2 stroke,Single Light,650000
7793,19,2 stroke,Single Light,495000
12345,19,2 stroke,Single Light,540000
45000,19,2 stroke,Single Light,630000
32152,19,2 stroke,Single Light,525000
25000,19,2 stroke,Single Light,680000
70000,19,2 stroke,Single Light,490000
98000,19,2 stroke,Single Light,580000
15000,19,2 stroke,Single Light,425000
65432,19,2 stroke,Single Light,600000
33211,19,2 stroke,Single Light,400000
87655,19,2 stroke,Single Light,650000
34000,19,2 stroke,Single Light,465000
89000,19,2 stroke,Single Light,580000
90000,19,2 stroke,Single Light,428000
45988,19,2 stroke,Single Light,385000
65421,19,2 stroke,Single Light,560000
70000,19,2 stroke,Single Light,576000
80000,19,2 stroke,Single Light,625800
69800,19,2 stroke,Single Light,620000
63475,19,2 stroke,Single Light,700000
46000,19,2 stroke,Single Light,600000
45000,19,2 stroke,Single Light,490000
40000,19,2 stroke,Single Light,400000
90000,19,2 stroke,Single Light,400000
89000,19,2 stroke,Single Light,570000
45000,19,2 stroke,Single Light,360000
90000,19,2 stroke,Single Light,530000
34000,19,2 stroke,Single Light,520000
96300,19,2 stroke,Single Light,515000
44331,19,2 stroke,Single Light,360000
100000,19,2 stroke,Single Light,575000
70000,19,2 stroke,Single Light,560000
60000,19,2 stroke,Single Light,610000
90000,19,2 stroke,Single Light,410000
80000,19,2 stroke,Single Light,480000
78546,19,2 stroke,Single Light,480000
43221,19,2 stroke,Single Light,585000
33221,19,2 stroke,Single Light,575000
132313,19,2 stroke,Single Light,680000
7764,19,2 stroke,Single Light,680000
76541,19,2 stroke,Single Light,700000
35165,19,2 stroke,Single Light,700000
10000,19,2 stroke,Single Light,325000
85000,19,2 stroke,Single Light,550000
32121,19,2 stroke,Single Light,650000
32211,19,2 stroke,Single Light,550000
55431,19,2 stroke,Single Light,495000
62569,19,2 stroke,Single Light,350000
123456,19,2 stroke,Single Light,385000
33221,19,2 stroke,Single Light,510000
60000,19,2 stroke,Single Light,270000
50000,19,2 stroke,Single Light,525000
123456,19,2 stroke,Single Light,500000
65000,19,2 stroke,Single Light,598000
80000,19,2 stroke,Single Light,480000
80000,19,2 stroke,Single Light,480000
64000,19,2 stroke,Single Light,580000
56226,19,2 stroke,Single Light,600000
45000,19,2 stroke,Single Light,575000
80000,19,2 stroke,Single Light,375000
85000,19,2 stroke,Single Light,550000
90000,19,2 stroke,Single Light,500000
60000,19,2 stroke,Single Light,480000
15653,19,2 stroke,Single Light,640000
64562,19,2 stroke,Single Light,640000
58000,19,2 stroke,Single Light,580000
65000,19,2 stroke,Single Light,630000
24000,19,2 stroke,Single Light,610000
50000,19,2 stroke,Single Light,560000
54000,19,2 stroke,Single Light,675000
66998,19,2 stroke,Single Light,670000
98000,19,2 stroke,Single Light,565000
144000,19,2 stroke,Single Light,650000
78000,19,2 stroke,Single Light,660000
50000,19,2 stroke,Single Light,450000
65421,19,2 stroke,Single Light,620000
56000,19,2 stroke,Single Light,592000
12365,19,2 stroke,Single Light,450000
32211,19,2 stroke,Single Light,500000
54668,19,2 stroke,Single Light,455000
26000,19,2 stroke,Single Light,570000
68000,19,2 stroke,Single Light,665000
68000,19,2 stroke,Single Light,575000
68000,19,2 stroke,Single Light,620000
70000,19,2 stroke,Single Light,580000
69000,19,2 stroke,Single Light,720000
20000,19,2 stroke,Single Light,600000
20000,19,2 stroke,Single Light,500000
53122,19,2 stroke,Single Light,500000
25000,19,2 stroke,Single Light,475000
60000,19,2 stroke,Single Light,625000
96300,19,2 stroke,Single Light,560000
65000,19,2 stroke,Single Light,520000
23000,19,2 stroke,Single Light,550000
50000,19,2 stroke,Single Light,520000
120000,19,2 stroke,Single Light,410000
33221,19,2 stroke,Single Light,600000
120000,19,2 stroke,Single Light,410000
65000,19,2 stroke,Single Light,550000
56000,19,2 stroke,Single Light,570000
27800,19,2 stroke,Single Light,480000
65000,19,2 stroke,Single Light,450000
65834,19,2 stroke,Single Light,400000
23000,19,2 stroke,Single Light,610000
67800,19,2 stroke,Single Light,670000
82600,19,2 stroke,Single Light,580000
14000,19,2 stroke,Single Light,490000
100000,19,2 stroke,Single Light,480000
63588,19,2 stroke,Single Light,590000
33211,19,2 stroke,Single Light,450000
80000,19,2 stroke,Single Light,580000
62500,19,2 stroke,Single Light,480000
32221,19,2 stroke,Single Light,440000
14000,19,2 stroke,Single Light,490000
53998,19,2 stroke,Single Light,510000
65133,19,2 stroke,Single Light,650000
20000,19,2 stroke,Single Light,560000
35000,19,2 stroke,Single Light,385000
48680,19,2 stroke,Single Light,680000
20000,19,2 stroke,Single Light,475000
40000,19,2 stroke,Single Light,430000
48000,19,2 stroke,Single Light,570000
25874,19,2 stroke,Single Light,530000
50000,19,2 stroke,Single Light,420000
98568,19,2 stroke,Single Light,630000
20000,19,2 stroke,Single Light,475000
20000,19,2 stroke,Single Light,580000
32221,19,2 stroke,Single Light,500000
55441,19,2 stroke,Single Light,700000
63000,19,2 stroke,Single Light,485000
20000,19,2 stroke,Single Light,495000
40000,19,2 stroke,Single Light,525000
48000,19,2 stroke,Single Light,595000
40000,19,2 stroke,Single Light,490000
65412,19,2 stroke,Single Light,450000
46652,19,2 stroke,Single Light,500000
75000,19,2 stroke,Single Light,550000
51561,19,2 stroke,Single Light,650000
20000,19,2 stroke,Single Light,565000
20000,19,2 stroke,Single Light,398000
20000,19,2 stroke,Single Light,600000
96500,19,2 stroke,Single Light,530000
35156,19,2 stroke,Single Light,450000
32151,19,2 stroke,Single Light,500000
48820,19,2 stroke,Single Light,750000
6000,19,2 stroke,Single Light,750000
65000,19,2 stroke,Single Light,430000
32651,19,2 stroke,Single Light,455000
58632,19,2 stroke,Single Light,585000
54651,19,2 stroke,Single Light,480000
65800,19,2 stroke,Single Light,615000
100000,19,2 stroke,Single Light,550000
100000,19,2 stroke,Single Light,530000
21320,19,2 stroke,Single Light,685000
35000,19,2 stroke,Single Light,580000
45000,19,2 stroke,Single Light,465000
59000,19,2 stroke,Single Light,745000
50000,19,2 stroke,Single Light,500000
45000,19,2 stroke,Single Light,620000
55000,19,2 stroke,Single Light,520000
65000,19,2 stroke,Single Light,545000
14780,19,2 stroke,Single Light,350000
32211,19,2 stroke,Single Light,640000
40000,19,2 stroke,Single Light,540000
85000,19,2 stroke,Single Light,700000
55250,19,2 stroke,Single Light,585000
40000,19,2 stroke,Single Light,400000
38000,19,2 stroke,Single Light,695000
69000,19,2 stroke,Single Light,550000
30000,19,2 stroke,Single Light,620000
100000,19,2 stroke,Single Light,540000
60000,19,2 stroke,Single Light,450000
50000,19,2 stroke,Single Light,535000
144000,19,2 stroke,Single Light,580000
90000,19,2 stroke,Single Light,545000
58000,19,2 stroke,Single Light,645000
20000,19,2 stroke,Single Light,390000
77450,19,2 stroke,Single Light,630000
52000,19,2 stroke,Single Light,450000
45000,19,2 stroke,Single Light,545000
78000,19,2 stroke,Single Light,550000
55000,19,2 stroke,Single Light,535000
54234,19,2 stroke,Single Light,750000
40000,19,2 stroke,Single Light,650000
98000,19,2 stroke,Single Light,750000
80000,19,2 stroke,Single Light,560000
22211,19,2 stroke,Single Light,700000
56000,19,2 stroke,Single Light,700000
65800,19,2 stroke,Single Light,510000
120000,19,2 stroke,Single Light,400000
33221,19,2 stroke,Single Light,675000
147520,19,2 stroke,Single Light,520000
25000,19,2 stroke,Single Light,550000
58000,19,2 stroke,Single Light,520000
20000,19,2 stroke,Single Light,640000
42568,19,2 stroke,Single Light,660000
33854,19,2 stroke,Single Light,610000
72000,19,2 stroke,Single Light,675000
65000,19,2 stroke,Single Light,670000
98000,19,2 stroke,Single Light,550000
52314,19,2 stroke,Single Light,520000
20000,19,2 stroke,Single Light,460000
63000,19,2 stroke,Single Light,580000
64548,19,2 stroke,Single Light,710000
44000,19,2 stroke,Single Light,610000
65000,19,2 stroke,Single Light,490000
75000,19,2 stroke,Single Light,490000
50000,19,2 stroke,Single Light,365000
60000,19,2 stroke,Single Light,610000
96300,19,2 stroke,Single Light,560000
60000,19,2 stroke,Single Light,480000
76000,19,2 stroke,Single Light,620000
50000,19,2 stroke,Single Light,680000
80000,19,2 stroke,Single Light,750000
26000,19,2 stroke,Single Light,690000
58421,19,2 stroke,Single Light,750000
150000,19,2 stroke,Single Light,725000
150000,19,2 stroke,Single Light,750000
15000,19,2 stroke,Single Light,585000
16867,19,2 stroke,Single Light,620000
50000,19,2 stroke,Single Light,370000
20000,19,2 stroke,Single Light,745000
50000,19,2 stroke,Single Light,545000
100000,19,2 stroke,Single Light,550000
100000,19,2 stroke,Single Light,650000
85000,19,2 stroke,Single Light,590000
87546,19,2 stroke,Single Light,400000
72000,19,2 stroke,Single Light,720000
75000,19,2 stroke,Single Light,690000
20000,19,2 stroke,Single Light,720000
50000,19,2 stroke,Single Light,570000
54574,19,2 stroke,Single Light,535000
45000,19,2 stroke,Single Light,510000
50000,19,2 stroke,Single Light,560000
55000,19,2 stroke,Single Light,450000
150000,19,2 stroke,Single Light,610000
35000,19,2 stroke,Single Light,610000
61800,19,2 stroke,Single Light,700000
54000,19,2 stroke,Single Light,470000
85000,19,2 stroke,Single Light,600000
50000,18,2 stroke,Single Light,600000
44313,18,4 stroke,Single Light,570000
44413,18,2 stroke,Single Light,680000
44313,18,4 stroke,Single Light,680000
44323,18,4 stroke,Single Light,570000
120000,18,4 stroke,Single Light,680000
12340,18,4 stroke,Single Light,575000
90000,18,4 stroke,Single Light,440000
69000,18,2 stroke,Single Light,590000
58700,18,4 stroke,Single Light,540000
75000,18,4 stroke,Single Light,575000
100000,18,2 stroke,Single Light,520000
66660,18,4 stroke,Single Light,580000
44440,18,4 stroke,Single Light,580000
65411,18,4 stroke,Single Light,655000
65000,18,4 stroke,Single Light,533000
66660,18,2 stroke,Single Light,435000
123456,18,2 stroke,Single Light,600000
44331,18,4 stroke,Single Light,480000
44313,18,4 stroke,Single Light,630000
56231,18,4 stroke,Single Light,465000
25000,18,2 stroke,Single Light,550000
52000,18,4 stroke,Single Light,650000
50000,18,2 stroke,Single Light,600000
55000,18,4 stroke,Single Light,450000
59000,18,4 stroke,Single Light,495000
100000,18,4 stroke,Single Light,580000
63000,18,4 stroke,Single Light,730000
33131,18,2 stroke,Single Light,590000
60000,18,4 stroke,Single Light,590000
60000,18,4 stroke,Single Light,550000
60000,18,4 stroke,Single Light,530000
67000,18,4 stroke,Single Light,645000
68000,18,4 stroke,Single Light,625000
100000,18,2 stroke,Single Light,600000
74000,18,2 stroke,Single Light,595000
12587,18,2 stroke,Single Light,480000
32151,18,4 stroke,Single Light,550000
60000,18,2 stroke,Single Light,590000
55800,18,4 stroke,Single Light,500000
85000,18,4 stroke,Single Light,530000
56988,18,4 stroke,Single Light,545000
8115,18,4 stroke,Single Light,580000
81130,18,2 stroke,Single Light,650000
60000,18,2 stroke,Single Light,575000
60000,18,4 stroke,Single Light,550000
56988,18,2 stroke,Single Light,465000
42442,18,2 stroke,Single Light,580000
89000,18,2 stroke,Single Light,560000
95000,18,4 stroke,Single Light,540000
60000,18,4 stroke,Single Light,565000
88000,18,2 stroke,Single Light,468000
75000,18,4 stroke,Single Light,565000
41000,18,4 stroke,Single Light,425000
52000,18,4 stroke,Single Light,485000
61000,18,4 stroke,Single Light,425000
74512,18,2 stroke,Single Light,445000
65000,18,4 stroke,Single Light,585000
63000,18,2 stroke,Single Light,500000
65000,18,2 stroke,Single Light,575000
15555,18,4 stroke,Single Light,580000
25000,18,2 stroke,Single Light,535000
45000,18,4 stroke,Single Light,550000
65000,18,2 stroke,Single Light,550000
58000,18,4 stroke,Single Light,700000
60000,18,4 stroke,Single Light,535000
32151,18,2 stroke,Single Light,488000
67000,18,2 stroke,Single Light,595000
56000,18,4 stroke,Single Light,585000
45000,18,4 stroke,Single Light,525000
20000,18,4 stroke,Single Light,525000
88000,18,2 stroke,Single Light,575000
54463,18,2 stroke,Single Light,565000
44431,18,4 stroke,Single Light,495000
30000,18,4 stroke,Single Light,565000
22220,18,4 stroke,Single Light,570000
2600,18,4 stroke,Single Light,530000
75000,18,2 stroke,Single Light,600000
75000,18,4 stroke,Single Light,585000
45888,18,2 stroke,Single Light,580000
67000,18,2 stroke,Single Light,700000
25800,18,2 stroke,Single Light,620000
22222,18,4 stroke,Single Light,570000
54342,18,4 stroke,Single Light,525000
80000,18,2 stroke,Single Light,580000
94562,18,2 stroke,Single Light,630000
78500,18,4 stroke,Single Light,680000
56000,18,2 stroke,Single Light,560000
65890,18,4 stroke,Single Light,380000
54431,18,2 stroke,Single Light,650000
35000,18,2 stroke,Single Light,590000
55000,18,4 stroke,Single Light,565000
5555,18,4 stroke,Single Light,600000
14523,18,4 stroke,Single Light,565000
25000,18,2 stroke,Single Light,525000
95662,18,2 stroke,Single Light,575000
20000,18,2 stroke,Single Light,620000
90700,18,4 stroke,Single Light,570000
65412,18,2 stroke,Single Light,560000
120000,18,2 stroke,Single Light,470000
55550,18,2 stroke,Single Light,580000
50000,18,2 stroke,Single Light,465000
11100,18,4 stroke,Single Light,535000
45000,18,2 stroke,Single Light,550000
53000,18,2 stroke,Single Light,510000
36000,18,4 stroke,Single Light,510000
66000,18,4 stroke,Single Light,550000
111100,18,4 stroke,Single Light,535000
20000,18,2 stroke,Single Light,365000
65212,18,4 stroke,Single Light,395000
53000,18,4 stroke,Single Light,510000
120000,18,4 stroke,Single Light,610000
65120,18,2 stroke,Single Light,490000
72888,18,2 stroke,Single Light,580000
50000,18,2 stroke,Single Light,525000
35344,18,2 stroke,Single Light,560000
45252,18,4 stroke,Single Light,775000
32151,18,2 stroke,Single Light,700000
50000,18,2 stroke,Single Light,650000
65000,18,4 stroke,Single Light,490000
125000,18,4 stroke,Single Light,550000
62829,18,4 stroke,Single Light,530000
20000,18,2 stroke,Single Light,590000
44449,18,2 stroke,Single Light,535000
50000,18,2 stroke,Single Light,350000
50000,18,4 stroke,Single Light,460000
60000,18,2 stroke,Single Light,545000
112370,18,4 stroke,Single Light,450000
45000,18,4 stroke,Single Light,650000
65000,18,2 stroke,Single Light,390000
50000,18,2 stroke,Single Light,520000
100000,18,2 stroke,Single Light,620000
110000,18,4 stroke,Single Light,595000
54423,18,2 stroke,Single Light,565000
43321,18,2 stroke,Single Light,580000
15000,18,4 stroke,Single Light,630000
65000,18,2 stroke,Single Light,475000
65000,18,2 stroke,Single Light,660000
25000,18,2 stroke,Single Light,800000
56775,18,4 stroke,Single Light,490000
50000,18,4 stroke,Single Light,450000
54316,18,4 stroke,Single Light,660000
65000,18,4 stroke,Single Light,590000
63000,18,2 stroke,Single Light,330000
54000,18,4 stroke,Single Light,540000
134000,18,2 stroke,Single Light,475000
65000,18,2 stroke,Single Light,485000
74512,18,4 stroke,Single Light,565000
45334,18,2 stroke,Single Light,600000
45000,18,2 stroke,Single Light,565000
42685,18,2 stroke,Single Light,600000
89891,18,4 stroke,Single Light,570000
125000,18,2 stroke,Single Light,735000
45000,18,2 stroke,Single Light,600000
32124,18,4 stroke,Single Light,550000
23231,18,4 stroke,Single Light,550000
31324,18,2 stroke,Single Light,550000
24146,18,4 stroke,Single Light,550000
65485,18,4 stroke,Single Light,555000
75000,18,2 stroke,Single Light,600000
45000,18,2 stroke,Single Light,375000
45000,18,4 stroke,Single Light,600000
98985,18,4 stroke,Single Light,660000
45000,18,2 stroke,Single Light,590000
112000,18,2 stroke,Single Light,630000
132544,18,2 stroke,Single Light,610000
20000,18,2 stroke,Single Light,530000
50000,18,4 stroke,Single Light,445000
44331,18,2 stroke,Single Light,730000
65789,18,2 stroke,Single Light,450000
60000,18,4 stroke,Single Light,530000
65000,18,2 stroke,Single Light,525000
95956,18,4 stroke,Single Light,520000
50000,18,2 stroke,Single Light,635000
55353,18,4 stroke,Single Light,625000
44345,18,2 stroke,Single Light,420000
35455,18,2 stroke,Single Light,475000
21548,18,4 stroke,Single Light,395000
45000,18,2 stroke,Single Light,490000
30000,18,2 stroke,Single Light,445000
23154,18,4 stroke,Single Light,630000
75000,18,2 stroke,Single Light,630000
55000,18,2 stroke,Single Light,475000
53424,18,4 stroke,Single Light,620000
76541,18,2 stroke,Single Light,695000
65000,18,4 stroke,Single Light,490000
25000,18,4 stroke,Single Light,440000
53353,18,4 stroke,Single Light,535000
50000,18,2 stroke,Single Light,630000
32254,18,4 stroke,Single Light,490000
12345,18,4 stroke,Single Light,385000
123456,18,2 stroke,Single Light,450000
45000,18,4 stroke,Single Light,590000
20000,18,2 stroke,Single Light,475000
50000,18,2 stroke,Single Light,600000
75000,18,2 stroke,Single Light,520000
50000,18,2 stroke,Single Light,530000
50000,18,2 stroke,Single Light,750000
80000,18,2 stroke,Single Light,560000
30000,18,2 stroke,Single Light,600000
120000,18,4 stroke,Single Light,800000
20000,18,4 stroke,Single Light,510000
69000,18,4 stroke,Single Light,560000
45000,18,4 stroke,Single Light,480000
35000,18,2 stroke,Single Light,630000
80000,18,2 stroke,Single Light,550000
24358,18,2 stroke,Single Light,565000
65000,18,4 stroke,Single Light,545000
50000,18,4 stroke,Single Light,495000
65000,18,4 stroke,Single Light,495000
80000,18,2 stroke,Single Light,575000
50000,18,4 stroke,Single Light,555000
35000,18,2 stroke,Single Light,560000
100000,18,2 stroke,Single Light,460000
52000,18,4 stroke,Single Light,500000
55000,18,4 stroke,Single Light,635000
19274,18,4 stroke,Single Light,673300
57326,18,4 stroke,Single Light,525000
75000,18,4 stroke,Single Light,615000
89563,18,2 stroke,Single Light,585000
64000,18,4 stroke,Single Light,565000
75000,18,4 stroke,Single Light,400000
65000,18,4 stroke,Single Light,500000
32215,18,2 stroke,Single Light,325000
45000,18,2 stroke,Single Light,790000
34435,18,2 stroke,Single Light,475000
44324,18,2 stroke,Single Light,570000
12345,18,4 stroke,Single Light,635000
78000,18,4 stroke,Single Light,550000
62981,18,2 stroke,Single Light,630000
75680,18,2 stroke,Single Light,450000
50000,18,2 stroke,Single Light,500000
19800,18,4 stroke,Single Light,550000
12345,18,4 stroke,Single Light,765000
50000,18,4 stroke,Single Light,600000
128000,18,2 stroke,Single Light,475000
70000,18,4 stroke,Single Light,560000
89000,18,4 stroke,Single Light,690000
35000,18,4 stroke,Single Light,750000
20000,18,2 stroke,Single Light,540000
74523,18,4 stroke,Single Light,550000
60000,18,2 stroke,Single Light,550000
35000,18,2 stroke,Single Light,600000
25000,18,2 stroke,Single Light,550000
60000,18,4 stroke,Single Light,550000
56234,18,4 stroke,Single Light,800000
45800,18,4 stroke,Single Light,540000
31394,18,4 stroke,Single Light,550000
42432,18,2 stroke,Single Light,575000
70000,18,2 stroke,Single Light,560000
50000,18,4 stroke,Single Light,680000
50000,18,2 stroke,Single Light,520000
50000,18,2 stroke,Single Light,700000
78456,18,4 stroke,Single Light,730000
21588,18,2 stroke,Single Light,650000
20000,18,4 stroke,Single Light,620000
65000,18,4 stroke,Single Light,600000
65000,18,4 stroke,Single Light,465000
65000,18,2 stroke,Single Light,590000
65747,18,2 stroke,Single Light,575000
120000,18,4 stroke,Single Light,600000
50000,18,4 stroke,Single Light,595000
50000,18,2 stroke,Single Light,565000
122800,18,4 stroke,Single Light,750000
60000,18,4 stroke,Single Light,485000
65846,18,4 stroke,Single Light,575000
45000,18,4 stroke,Single Light,530000
88000,18,4 stroke,Single Light,475000
20008,18,2 stroke,Single Light,535000
32154,18,4 stroke,Single Light,485000
50000,18,4 stroke,Single Light,625000
44000,18,4 stroke,Single Light,585000
35000,18,2 stroke,Single Light,750000
35000,18,2 stroke,Single Light,495000
62818,18,4 stroke,Single Light,630000
50000,18,2 stroke,Single Light,545000
50000,18,4 stroke,Single Light,570000
120000,18,4 stroke,Single Light,500000
35000,18,2 stroke,Single Light,540000
45000,18,2 stroke,Single Light,450000
58864,18,4 stroke,Single Light,600000
40000,18,4 stroke,Single Light,510000
19000,18,2 stroke,Single Light,500000
75681,18,4 stroke,Single Light,660000
50000,18,2 stroke,Single Light,480000
28464,18,4 stroke,Single Light,675000
75320,18,4 stroke,Single Light,525000
28500,18,2 stroke,Single Light,360000
44431,18,4 stroke,Single Light,740000
52000,18,2 stroke,Single Light,495000
56000,18,4 stroke,Single Light,760000
56000,18,4 stroke,Single Light,670000
100000,18,2 stroke,Single Light,500000
65000,18,2 stroke,Single Light,575000
50000,18,2 stroke,Single Light,680000
53535,18,4 stroke,Single Light,595000
85421,18,4 stroke,Single Light,615000
65122,18,2 stroke,Single Light,560000
70000,18,2 stroke,Single Light,525000
100000,18,2 stroke,Single Light,483000
12200,18,2 stroke,Single Light,615000
32154,18,2 stroke,Single Light,435000
65000,18,2 stroke,Single Light,635000
32154,18,4 stroke,Single Light,500000
70000,18,2 stroke,Single Light,575000
32154,18,4 stroke,Single Light,600000
74512,18,4 stroke,Single Light,615000
87000,18,4 stroke,Single Light,620000
40000,18,2 stroke,Single Light,595000
62000,18,2 stroke,Single Light,750000
25000,18,2 stroke,Single Light,630000
65000,18,4 stroke,Single Light,615000
25000,18,4 stroke,Single Light,595000
25000,18,2 stroke,Single Light,530000
45000,18,4 stroke,Single Light,630000
25000,18,4 stroke,Single Light,550000
65824,18,4 stroke,Single Light,490000
80000,18,2 stroke,Single Light,580000
100000,18,4 stroke,Single Light,513000
45000,18,4 stroke,Single Light,680000
45000,18,2 stroke,Single Light,610000
33211,18,2 stroke,Single Light,780000
25000,18,4 stroke,Single Light,575000
40000,18,4 stroke,Single Light,470000
23000,18,2 stroke,Single Light,630000
6400,18,4 stroke,Single Light,400000
74512,18,2 stroke,Single Light,740000
50000,18,4 stroke,Single Light,600000
45000,18,4 stroke,Single Light,450000
22500,18,2 stroke,Single Light,620000
20000,18,4 stroke,Single Light,575000
24000,18,4 stroke,Single Light,550000
45864,18,2 stroke,Single Light,495000
65234,18,2 stroke,Single Light,395000
50000,18,2 stroke,Single Light,650000
79000,18,2 stroke,Single Light,530000
17000,18,4 stroke,Single Light,500000
100000,18,4 stroke,Single Light,433000
100000,18,4 stroke,Single Light,503000
100000,18,2 stroke,Single Light,493000
100000,18,2 stroke,Single Light,513000
25000,18,4 stroke,Single Light,600000
25000,18,4 stroke,Single Light,530000
25000,18,2 stroke,Single Light,650000
77191,18,2 stroke,Single Light,540000
78000,18,2 stroke,Single Light,398000
100000,18,4 stroke,Single Light,475000
86000,18,4 stroke,Single Light,400000
43321,18,4 stroke,Single Light,450000
72000,18,2 stroke,Single Light,700000
75000,18,2 stroke,Single Light,575000
64320,18,4 stroke,Single Light,480000
74360,18,2 stroke,Single Light,750000
85258,18,2 stroke,Single Light,515000
50000,18,4 stroke,Single Light,690000
98575,18,4 stroke,Single Light,645000
36000,18,2 stroke,Single Light,530000
75300,18,2 stroke,Single Light,650000
21588,18,4 stroke,Single Light,740000
60000,18,4 stroke,Single Light,610000
75000,18,2 stroke,Single Light,550000
11222,18,4 stroke,Single Light,380000
45000,18,2 stroke,Single Light,470000
31521,18,2 stroke,Single Light,575000
55000,18,4 stroke,Single Light,530000
19000,18,2 stroke,Single Light,465000
71000,18,2 stroke,Single Light,385000
45000,18,4 stroke,Single Light,575000
45000,18,4 stroke,Single Light,545000
32152,18,2 stroke,Single Light,590000
32152,18,2 stroke,Single Light,610000
28000,18,2 stroke,Single Light,495000
60000,18,2 stroke,Single Light,600000
35357,18,2 stroke,Single Light,470000
45000,18,4 stroke,Single Light,550000
48000,18,4 stroke,Single Light,560000
55000,18,4 stroke,Single Light,435000
100000,18,4 stroke,Single Light,550000
75136,18,2 stroke,Single Light,700000
119820,18,4 stroke,Single Light,820000
45000,18,2 stroke,Single Light,720000
45000,18,4 stroke,Single Light,560000
48000,18,2 stroke,Single Light,550000
72795,18,2 stroke,Single Light,650000
50000,18,2 stroke,Single Light,480000
30000,18,2 stroke,Single Light,680000
42525,18,2 stroke,Single Light,475000
65695,18,4 stroke,Single Light,490000
42536,18,2 stroke,Single Light,490000
85000,18,4 stroke,Single Light,590000
53000,18,2 stroke,Single Light,575000
46000,18,2 stroke,Single Light,550000
89000,18,2 stroke,Single Light,695000
32152,18,4 stroke,Single Light,450000
42668,18,4 stroke,Single Light,725000
50000,18,2 stroke,Single Light,720000
86300,18,4 stroke,Single Light,610000
58000,18,2 stroke,Single Light,575000
11222,18,4 stroke,Single Light,420000
32152,18,4 stroke,Single Light,380000
65121,18,2 stroke,Single Light,500000
32152,18,4 stroke,Single Light,495000
123456,18,2 stroke,Single Light,620000
56446,18,2 stroke,Single Light,550000
50000,18,4 stroke,Single Light,495000
60000,18,4 stroke,Single Light,550000
50000,18,4 stroke,Single Light,560000
38999,18,2 stroke,Single Light,610000
55655,18,2 stroke,Single Light,519000
21524,18,2 stroke,Single Light,530000
89000,18,2 stroke,Single Light,498000
98000,18,4 stroke,Single Light,660000
16228,18,2 stroke,Single Light,640000
27722,18,2 stroke,Single Light,580000
50000,18,4 stroke,Single Light,650000
53352,18,2 stroke,Single Light,520000
28500,18,2 stroke,Single Light,625000
55433,18,4 stroke,Single Light,470000
75000,18,2 stroke,Single Light,590000
12345,18,2 stroke,Single Light,360000
20000,18,4 stroke,Single Light,420000
21152,18,2 stroke,Single Light,730000
44000,18,2 stroke,Single Light,590000
50000,18,2 stroke,Single Light,570000
55000,18,2 stroke,Single Light,530000
45120,18,4 stroke,Single Light,750000
20000,18,4 stroke,Single Light,635000
32152,18,2 stroke,Single Light,780000
100000,18,2 stroke,Single Light,428000
32523,18,4 stroke,Single Light,360000
78695,18,2 stroke,Single Light,550000
67567,18,2 stroke,Single Light,490000
76543,18,2 stroke,Single Light,545000
4677,18,2 stroke,Single Light,458000
55000,18,2 stroke,Single Light,590000
58888,18,2 stroke,Single Light,600000
45000,18,4 stroke,Single Light,590000
83600,18,2 stroke,Single Light,575000
55555,18,2 stroke,Single Light,720000
5555,18,2 stroke,Single Light,720000
41122,18,4 stroke,Single Light,470000
46523,18,4 stroke,Single Light,510000
130000,18,4 stroke,Single Light,500000
120000,18,4 stroke,Single Light,520000
95000,18,2 stroke,Single Light,490000
20000,18,4 stroke,Single Light,370000
43343,18,4 stroke,Single Light,570000
32151,18,4 stroke,Single Light,620000
60000,18,4 stroke,Single Light,730000
60000,18,4 stroke,Single Light,420000
54343,18,4 stroke,Single Light,675000
123456,18,4 stroke,Single Light,550000
120000,18,2 stroke,Single Light,480000
60000,18,2 stroke,Single Light,550000
75000,18,2 stroke,Single Light,610000
70500,18,4 stroke,Single Light,610000
20000,18,4 stroke,Single Light,385000
60000,18,4 stroke,Single Light,660000
80000,18,2 stroke,Single Light,510000
34321,18,4 stroke,Single Light,550000
100000,18,2 stroke,Single Light,593200
100000,18,2 stroke,Single Light,530000
100000,18,2 stroke,Single Light,590000
25855,18,4 stroke,Single Light,650000
54123,18,4 stroke,Single Light,650000
70000,18,2 stroke,Single Light,600000
54123,18,4 stroke,Single Light,600000
45255,18,4 stroke,Single Light,550000
50000,18,2 stroke,Single Light,700000
